"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Test_Case_5 (10)";"Test_Case_6 (10)";"Code_1 (5)";"Code_2 (10)";"Code_3 (10)";"Code_4 (20)";"Code_5 (5)";"Code_6 (10)";"Total_Marks (120)";"Comments"
22MT30005;10;0;0;0;10;10;5;10;5;10;5;10;75;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~INPUT:2~~listen~~silent~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:2~~debit card~~bad credit~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:2~~nishkal~~prakash~~~~Desired Output:~~~~The strings are not anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 10 out of 20~~~~~~PASSED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 75/120 ##########
22MT30024;0;0;0;0;0;0;5;10;5;10;3;5;38;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 60~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 3 out of 5~~~~~~FAILED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 38/120 ##########
22NA10011;10;0;0;0;0;0;5;10;5;10;3;5;48;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~INPUT:2~~listen~~silent~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:2~~debit card~~bad credit~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:2~~nishkal~~prakash~~~~Desired Output:~~~~The strings are not anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 5: ~~INPUT:3~~malayalam~~~~Desired Output:~~~~The string is a palindrome. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 6: ~~INPUT:3~~nishkal~~~~Desired Output:~~~~The string is not a palindrome. ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 3 out of 5~~~~~~FAILED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 48/120 ##########
22NA10030;10;0;0;0;10;10;5;10;5;10;5;10;75;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~INPUT:2~~listen~~silent~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:2~~debit card~~bad credit~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:2~~nishkal~~prakash~~~~Desired Output:~~~~The strings are not anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 10 out of 20~~~~~~PASSED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 75/120 ##########
22NA10049;10;0;0;0;10;10;5;10;10;14;5;10;84;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~INPUT:2~~listen~~silent~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:2~~debit card~~bad credit~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:2~~nishkal~~prakash~~~~Desired Output:~~~~The strings are not anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 14 out of 20~~~~~~PASSED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 84/120 ##########
22NA30019;0;0;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 120 out of 120~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/120 ##########
22PH10002;10;10;10;10;10;10;5;10;10;20;5;10;120;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 120/120 #########
22PH10021;0;0;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 120 out of 120~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/120 ##########
22PH10040;0;10;0;10;10;10;5;10;10;16;5;10;96;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:1 5 1 2 3 4 5~~Desired Output:~~~~The reversed array is: 5 4 3 2 1 ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:2~~debit card~~bad credit~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 16 out of 20~~~~~~PASSED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 96/120 ##########
22EC10047;0;0;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 120 out of 120~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/120 ##########
22IE10015;10;10;8;10;10;10;2;10;10;20;5;10;115;========= TEST CASES =========~~~~~~FAILED: Test Case 3: ~~INPUT:2~~debit card~~bad credit~~~~Desired Output:~~~~The strings are anagrams. ~~  Mark/s obtained: 8 out of 10~~~~~~Your output:~~Enter the value:debit and card are not anagrams~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Choice presented to user~~  Mark/s obtained: 2 out of 5~~~~~~PASSED: Code Case 2:~~(1) array elements reversed and printed~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~(2) two input strings taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~(2) checked for anagrams~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~(3) input string taken~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 6:~~(3) checked for palindrome~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 115/120 #########
