"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Test_Case_5 (10)";"Test_Case_6 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (10)";"Code_5 (10)";"Code_6 (10)";"Total_Marks (120)";"Comments"
22MI33002;0;10;10;10;10;10;10;10;10;10;10;10;110;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter the no :~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 110 ###########
22MI33021;0;0;0;0;0;0;10;0;0;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 60~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Input validated~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22MT10012;0;0;0;0;0;0;10;0;0;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 60~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Input validated~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22MT10050;0;0;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 120 out of 120~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT30005;0;0;0;0;0;0;10;0;0;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 60~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Input validated~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22MT30024;0;0;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 120 out of 120~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10011;10;10;10;10;0;10;10;10;10;10;5;10;105;========= TEST CASES =========~~~~~~FAILED: Test Case 5: ~~IN:~~124~~~~Exp OUT:~~11, 113~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter a number3,121~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 105 ###########
22NA10030;0;0;10;10;10;0;10;10;10;5;10;10;85;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter a number you want to check:~~~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter a number you want to check:~~~~~~FAILED: Test Case 6: ~~IN:~~550~~~~Exp OUT:~~3, 547~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~[Code throws a math exception during runtime]~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 85 ############
22NA10049;10;10;10;10;10;10;10;10;10;10;10;10;120;Perfect~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22NA30019;10;10;10;10;10;10;10;10;10;10;10;10;120;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22PH10002;10;0;10;10;10;10;10;10;10;10;10;10;110;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~2, 3 ~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 110 ###########
22PH10021;10;10;10;10;10;10;10;10;10;10;10;10;120;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22PH10040;10;10;10;10;10;10;10;10;10;10;10;10;120;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 60 out of 60~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 120 ###########
22EC10047;0;0;0;0;0;0;0;10;0;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~2~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~ENETR THE NUMBER :the number p is sum of two prime number : 0 and &d~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~-1~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~ENETR THE NUMBER :the number p is sum of two prime number : 0 and &d~~~~FAILED: Test Case 3: ~~IN:~~4~~~~Exp OUT:~~2, 2~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~[Code throws a math exception during runtime]~~~~FAILED: Test Case 4: ~~IN:~~60~~~~Exp OUT:~~7, 53~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~[Code throws a math exception during runtime]~~~~FAILED: Test Case 5: ~~IN:~~124~~~~Exp OUT:~~11, 113~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~[Code throws a math exception during runtime]~~~~FAILED: Test Case 6: ~~IN:~~550~~~~Exp OUT:~~3, 547~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~[Code throws a math exception during runtime]~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input taken~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 2:~~Input validated~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Broke n into p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Iterated over possible prime values of p & q~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Printed result if both p & q are prime~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Used primeCheck function~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
